timestamp,latitude,longitude,altitude,speed
1728207072.400000,46.8060633,7.1532832,665.766,0.343
1728207072.500000,46.8060631,7.1532813,665.766,0.351
1728207072.600000,46.8060638,7.1532791,665.766,0.378
1728207072.700000,46.8060643,7.1532777,665.766,0.398
1728207072.800000,46.8060637,7.1532766,665.766,0.402
1728207072.900000,46.8060634,7.1532743,665.766,0.422
1728207073.000000,46.8060639,7.1532723,665.766,0.446
1728207073.100000,46.8060642,7.1532706,665.387,0.469
1728207073.200000,46.8060636,7.1532719,665.387,0.447
1728207073.300000,46.8060635,7.1532717,665.387,0.447
1728207073.400000,46.8060631,7.1532701,665.387,0.458
1728207073.500000,46.8060653,7.1532695,665.387,0.49
1728207073.600000,46.8060653,7.1532684,665.387,0.507
1728207073.700000,46.8060656,7.1532679,665.387,0.518
1728207073.800000,46.8060654,7.1532678,665.387,0.513
1728207073.900000,46.806065,7.1532669,665.387,0.504
1728207074.000000,46.8060643,7.1532654,665.387,0.491
1728207074.100000,46.8060649,7.1532627,664.985,0.528
1728207074.200000,46.8060656,7.1532601,664.985,0.564
1728207074.300000,46.806065,7.1532582,664.985,0.568
1728207074.400000,46.8060652,7.153256,664.985,0.565
1728207074.500000,46.8060642,7.1532549,664.985,0.548
1728207074.600000,46.8060645,7.1532547,664.985,0.538
1728207074.700000,46.8060652,7.1532538,664.985,0.547
1728207074.800000,46.8060657,7.1532534,664.985,0.546
1728207074.900000,46.8060652,7.1532539,664.985,0.517
1728207075.000000,46.8060628,7.1532544,664.985,0.453
1728207075.100000,46.8060707,7.1532507,664.418,0.675
1728207075.200000,46.8060724,7.1532485,664.418,0.728
1728207075.300000,46.8060733,7.153247,664.418,0.75
1728207075.400000,46.8060714,7.153248,664.418,0.679
1728207075.500000,46.8060715,7.1532475,664.418,0.674
1728207075.600000,46.8060712,7.1532481,664.418,0.659
1728207075.700000,46.8060706,7.1532491,664.418,0.636
1728207075.800000,46.8060709,7.1532481,664.418,0.648
1728207075.900000,46.8060713,7.1532471,664.418,0.651
1728207076.000000,46.8060721,7.153246,664.418,0.666
1728207076.100000,46.8060729,7.1532451,664.037,0.69
1728207076.200000,46.8060741,7.1532435,664.037,0.733
1728207076.300000,46.8060749,7.1532422,664.037,0.753
1728207076.400000,46.8060752,7.153241,664.037,0.761
1728207076.500000,46.8060749,7.1532398,664.037,0.759
1728207076.600000,46.8060749,7.1532387,664.037,0.762
1728207076.700000,46.806075,7.1532376,664.037,0.767
1728207076.800000,46.8060752,7.1532367,664.037,0.767
1728207076.900000,46.8060753,7.1532358,664.037,0.765
1728207077.000000,46.8060748,7.1532349,664.037,0.755
1728207077.100000,46.8060743,7.1532341,663.637,0.742
1728207077.200000,46.8060741,7.1532337,663.637,0.729
1728207077.300000,46.8060755,7.1532324,663.637,0.736
1728207077.400000,46.8060756,7.1532319,663.637,0.735
1728207077.500000,46.806075,7.1532312,663.637,0.707
1728207077.600000,46.8060757,7.1532299,663.637,0.725
1728207077.700000,46.8060765,7.1532285,663.637,0.765
1728207077.800000,46.8060756,7.1532283,663.637,0.74
1728207077.900000,46.806074,7.1532278,663.637,0.718
1728207078.000000,46.8060726,7.1532268,663.637,0.71
1728207078.100000,46.8060713,7.1532265,663.073,0.691
1728207078.200000,46.8060707,7.1532263,663.073,0.674
1728207078.300000,46.8060709,7.1532244,663.073,0.697
1728207078.400000,46.8060709,7.1532224,663.073,0.716
1728207078.500000,46.8060709,7.1532204,663.073,0.734
1728207078.600000,46.8060711,7.1532194,663.073,0.731
1728207078.700000,46.8060714,7.1532181,663.073,0.734
1728207078.800000,46.8060718,7.1532167,663.073,0.743
1728207078.900000,46.8060721,7.1532152,663.073,0.749
1728207079.000000,46.8060724,7.1532136,663.073,0.762
1728207079.100000,46.8060726,7.153212,662.612,0.767
1728207079.200000,46.806073,7.1532105,662.612,0.775
1728207079.300000,46.8060729,7.1532098,662.612,0.765
1728207079.400000,46.8060731,7.1532093,662.612,0.756
1728207079.500000,46.8060734,7.1532088,662.612,0.746
1728207079.600000,46.8060736,7.1532086,662.612,0.733
1728207079.700000,46.8060727,7.1532086,662.612,0.711
1728207079.800000,46.806073,7.153208,662.612,0.74
1728207079.900000,46.8060728,7.1532081,662.612,0.735
1728207080.000000,46.8060719,7.1532103,662.612,0.709
1728207080.100000,46.8060691,7.1532137,661.774,0.623
1728207080.200000,46.8060679,7.1532137,661.774,0.591
1728207080.300000,46.8060668,7.1532133,661.774,0.572
1728207080.400000,46.806067,7.1532127,661.774,0.598
1728207080.500000,46.806066,7.1532125,661.774,0.58
1728207080.600000,46.8060647,7.1532124,661.774,0.55
1728207080.700000,46.8060631,7.1532118,661.774,0.51
1728207080.800000,46.8060608,7.1532105,661.774,0.466
1728207080.900000,46.8060594,7.1532081,661.774,0.479
1728207081.000000,46.8060593,7.1532057,661.774,0.509
1728207081.100000,46.8060596,7.1532034,660.977,0.542
1728207081.200000,46.8060585,7.1532039,660.977,0.519
1728207081.300000,46.8060584,7.1532034,660.977,0.513
1728207081.400000,46.806058,7.1532028,660.977,0.495
1728207081.500000,46.806058,7.1532036,660.977,0.474
1728207081.600000,46.8060577,7.1532044,660.977,0.449
1728207081.700000,46.8060569,7.153205,660.977,0.426
1728207081.800000,46.8060562,7.153206,660.977,0.395
1728207081.900000,46.8060546,7.1532067,660.977,0.366
1728207082.000000,46.8060529,7.1532081,660.977,0.326
1728207082.100000,46.8060519,7.1532101,660.23,0.284
1728207082.200000,46.8060521,7.1532102,660.23,0.283
1728207082.300000,46.806052,7.1532102,660.23,0.273
1728207082.400000,46.8060522,7.1532102,660.23,0.269
1728207082.500000,46.806052,7.1532102,660.23,0.267
1728207082.600000,46.8060517,7.1532099,660.23,0.267
1728207082.700000,46.806052,7.1532095,660.23,0.279
1728207082.800000,46.8060514,7.1532106,660.23,0.266
1728207082.900000,46.8060486,7.1532133,660.23,0.184
1728207083.000000,46.8060465,7.1532145,660.23,0.133
1728207083.100000,46.8060455,7.1532154,659.309,0.143
1728207083.200000,46.8060438,7.1532164,659.309,0.12
1728207083.300000,46.8060422,7.1532167,659.309,0.1
1728207083.400000,46.8060408,7.153216,659.309,0.068
1728207083.500000,46.8060394,7.1532152,659.309,0.036
1728207083.600000,46.8060381,7.1532154,659.309,0.034
1728207083.700000,46.8060368,7.1532158,659.309,0.045
1728207083.800000,46.8060356,7.153217,659.309,0.086
1728207083.900000,46.8060339,7.1532196,659.309,0.151
1728207084.000000,46.806032,7.1532224,659.309,0.22
1728207084.100000,46.8060301,7.1532252,658.324,0.3
